FECH;ORIGEN;CANTI;FOBDOL;FOBPES
2312;MEX;371;8462;33752713
2312;MEX;32;367;1475271
2312;MEX;427;6745;26833783
2312;MEX;1;4;15534
2312;MEX;10;133;534081
2312;MEX;33;436;1749705
2312;MEX;2;68;270058
2312;MEX;6;271;1080230
2312;MEX;3;59;236599
2312;MEX;2;52;207920
2312;MEX;23;463;1846636
2312;MEX;9;268;1067086
2312;MEX;1;47;186411
2312;MEX;10;319;1269032
2312;MEX;24;470;1872479
2312;MEX;9;284;1132808
2312;MEX;11;416;1658584
2312;MEX;3;63;250938
2312;MEX;7115;55056;217657775
2312;MEX;20246;258535;1030657701
2312;MEX;155;3060;12186445
2312;MEX;501;9458;37744147
2312;MEX;11;242;965269
2312;MEX;5;67;265278
2312;MEX;90;428;1708097
2312;MEX;26;1115;4484632
2312;MEX;49;188;750147
2312;MEX;18;11102;43773942
2312;MEX;2964;4277;17103227
2312;MEX;1180;42402;167774538
2312;MEX;6;34;135798
2312;MEX;953;6862;27055495
2312;MEX;1;23;90592
2312;MEX;6;122;481130
2312;MEX;6;392;1519157
2312;MEX;38;385;1519122
2312;MEX;4;100;395802
2312;MEX;752;21550;84714338
2312;MEX;1;39;150987
2312;MEX;52;1475;5824807
2312;MEX;125;4454;17585968
2312;MEX;25;1225;4811922
2312;MEX;86;3656;14437442
2312;MEX;12;543;2114510
2312;MEX;11;390;1542343
2312;MEX;10;421;1630655
2312;MEX;141;5003;19717145
2312;MEX;145;4349;17172516
2312;MEX;15;617;2395172
2312;MEX;7;252;975605
2312;MEX;9;421;1630655
2312;MEX;1;27;104794
2312;MEX;4;106;419177
2312;MEX;4;140;552638
2312;MEX;35;1195;4662422
2312;MEX;25;1034;4063748
2312;MEX;16;747;2931599
2312;MEX;45;1894;7478337
2312;MEX;39;727;2868930
2312;MEX;16;610;2376854
2312;MEX;1;21;81300
2312;MEX;8;221;873891
2312;MEX;2;41;162285
2312;MEX;13;143;559870
2312;MEX;15;244;962457
2312;MEX;20;85;339225
2312;MEX;10;5;19954
2312;MEX;150;5150;20252839
2312;MEX;8;46;183261
2312;MEX;3075;20760;82852624
2312;MEX;1246;12476;49788942
2312;MEX;86;512;2042612
2312;MEX;390;13938;56382276
2312;MEX;3;235;927394
2312;MEX;158264;30559;119965800
2312;MEX;75;419;1671576
2312;MEX;7;64;255895
2312;MEX;102;319;1275006
2312;MEX;51;114;453045
2312;MEX;6338;15918;63548607
2312;MEX;396;5268;21067877
2312;MEX;34;498;1993196
2312;MEX;2218;16909;67417058
2312;MEX;8311;77172;307590748
2312;MEX;1430;20006;79934827
2312;MEX;200;391;1557430
2312;MEX;1138;3762;14958055
2312;MEX;44;113184;451553108
2312;MEX;240;16;66058
2312;MEX;1;0;1456
2312;MEX;1375;14;54768
2312;MEX;0;0;1593
2312;MEX;1;3;11667
2312;MEX;5;14;58256
2312;MEX;1;3;11667
2312;MEX;1;25;96889
2312;MEX;195;2568;9872511
2312;MEX;450;42;161482
2312;MEX;20;415;1594443
2312;MEX;50;2;8843
2312;MEX;6678;7826;30901392
2312;MEX;5556;6653;26271532
2312;MEX;188800;47200;185296344
2312;MEX;188126;60521;241820206
2312;MEX;1300;1748;6873735
2312;MEX;1506;19523;78060911
2312;MEX;100;850;3398734
2312;MEX;453;9451;37563654
2312;MEX;129;3;10113
2312;MEX;14;484;1932538
2312;MEX;39;1058;4222540
2312;MEX;8;88;351080
2312;MEX;3494;16330;64477684
2312;MEX;4600;48440;193318227
2312;MEX;768;11290;44577437
2312;MEX;244;4251;16960375
2312;MEX;137;4229;16871009
2312;MEX;1172;23346;91409825
2312;MEX;8;88;351080
2312;MEX;85;2542;9951065
2312;MEX;2092;18881;74551594
2312;MEX;510;9221;36870261
2312;MEX;3;13;52500
2312;MEX;136;3359;13152712
2312;MEX;4;19;76851
2312;MEX;120;25492;100075729
2312;MEX;80;299;1176080
2312;MEX;10;404;1590103
2312;MEX;44;1400;5621698
2312;MEX;376000;4458;18034157
2312;MEX;1000;5830;22826957
2312;MEX;12;309;1182657
2312;MEX;69;1568;5992248
2312;MEX;114;2446;9348925
2312;MEX;1279;30070;118953509
2312;MEX;823;4383;17484602
2312;MEX;3058;49371;195304169
2312;MEX;164;1399;5347545
2312;MEX;18;249;950429
2312;MEX;40;496;1897266
2312;MEX;81;2946;11257886
2312;MEX;192;683;2609275
2312;MEX;18;142;542999
2312;MEX;16;52;197829
2312;MEX;3;46;175891
2312;MEX;3;46;175891
2312;MEX;6;49;187242
2312;MEX;825;18432;72915967
2312;MEX;2;16;62452
2312;MEX;3;44;169814
2312;MEX;18;300;1144819
2312;MEX;206;1185;4725622
2312;MEX;201;3920;15505072
2312;MEX;250;2625;10472569
2312;MEX;34;348;1331870
2312;MEX;44;4;16181
2312;MEX;9;35;140812
2312;MEX;46;4;16181
2312;MEX;44;973;3825230
2312;MEX;6;429;1710324
2312;MEX;50;442;1761386
2312;MEX;97;926;3695720
2312;MEX;36;1047;4169558
2312;MEX;2;5;19594
2312;MEX;6;175;696898
2312;MEX;2;132;524933
2312;MEX;967;14154;56540326
2312;MEX;509;9732;38826620
2312;MEX;12090;158;624772
2312;MEX;7160;43650;172711427
2312;MEX;1070;9695;38360788
2312;MEX;65;604;2430019
2312;MEX;1088;20205;81287349
2312;MEX;120;3277;13184059
2312;MEX;65;471;1892920
2312;MEX;55;14;55236
2312;MEX;209;1137;4499825
2312;MEX;1;1;3957
2312;MEX;1273;21579;86091936
2312;MEX;110;1841;7343086
2312;MEX;52;751;2997748
2312;MEX;48;824;3285993
2312;MEX;30;406;1621393
2312;MEX;1176;908809;3585977780
2312;NIC;4;39;154706
2312;NIC;301;3120;12428902
2312;NIC;70;819;3261881
2312;NIC;489;6715;26563734
2312;NIC;72;190;755205
2312;NIC;383;2030;7804964
2312;NIC;14000;468;1799371
2312;NIC;500;750;2883608
2312;NIC;11;0;1187
2312;NIC;85;4090;15725273
2312;NIC;2;36;143917
2312;NIC;10;120;477978
2312;NIC;90;361;1461295
2312;NIC;66;264;1067048
2312;NIC;368;1293;5192845
2312;NIC;1357;5405;21642109
2312;NIC;24;240;969882
2312;NIC;195;1089;4405042
2312;NIC;142;2870;11478542
2312;NIC;7;119;475709
2312;NIC;5;120;479789
2312;NIC;10;200;799582
2312;NIC;4;100;399831
2312;NIC;12;75;301433
2312;NIC;707;8499;34105209
2312;NIC;453;3502;13949549
2312;NIC;29;496;1984675
2312;NIC;570;14678;57468724
2312;NIC;45;1755;6747642
2312;NIC;30;2730;10799552
2312;NIC;10750;8561;33864311
2312;NLD;252;1509;6035140
2312;NLD;1129;7005;28015927
2312;NLD;7;86;344551
2312;NLD;12;154;616072
2312;NLD;15;220;879955
2312;NLD;10;35;138580
2312;NLD;3687;10957;42128852
2312;NLD;900;9;35537
2312;NLD;27;16;64112
2312;NLD;174;1392;5448634
2312;NLD;196;1727;6761674
2312;NLD;6415;3997;15951148
2312;NLD;360;361;1441506
2312;NLD;35375;23612;94412618
2312;NLD;37;16560;64840891
2312;PAN;829;19108;73031082
2312;PAN;953;1991;7963221
2312;PAN;8;460;1835193
2312;PAN;5005;72738;281599594
2312;PAN;190;73240;292851752
2312;PAN;65;184;735673
2312;PAN;162;449;1790031
2312;PAN;570;13444;51382952
2312;PAN;36;2134;8513700
2312;PAN;2;208;829826
2312;PAN;83;11749;46871627
2312;PAN;54;244;969977
2312;PAN;1;15;57407
2312;PAN;545;11601;45424000
2312;PAN;2;2;7831
2312;PAN;1536;12533;49285420
2312;PAN;137;1077;4228097
2312;PAN;270;1385;5430586
2312;PAN;3742;25026;98307885
2312;PAN;25;192;758432
2312;PAN;473;4459;17652862
2312;PAN;107;686;2728012
2312;PAN;1151;24892;99390796
2312;PAN;18;84;328152
2312;PAN;50;1095;4294948
2312;PAN;18;60;235709
2312;PAN;50;3425;13445171
2312;PAN;32;286;1123305
2312;PAN;50;2969;11658875
2312;PAN;18;114;444949
2312;PAN;18;18;69225
2312;PAN;75;839;3317743
2312;PAN;7;302;1184026
2312;PAN;36;1902;7529104
2312;PAN;81;3581;14228051
2312;PAN;33;826;3267374
2312;PAN;18;43;166797
2312;PAN;18;36;142208
2312;PAN;261;8890;35102521
2312;PAN;3;152;605340
2312;PAN;122;3698;14726250
2312;PAN;237;2317;8938931
2312;PAN;383;4110;16400521
2312;PAN;58781;11792;46657916
2312;PAN;11648;11101;44189173
2312;PAN;174;10563;42235461
2312;PAN;402;5443;21762291
2312;PAN;60;6780;27109418
2312;PAN;8;237;946207
2312;PAN;154;9888;39537667
2312;PAN;51;6261;25034551
2312;PAN;48;1532;6127517
2312;PAN;1600;464;1847880
2312;PAN;2000;1220;4935168
2312;PAN;353;8764;34313576
2312;PAN;324;3305;13030926
2312;PAN;3502;3205;12767470
2312;PAN;302;11484;45744168
2312;PAN;207;403;1603855
2312;PAN;50;147;569064
2312;PAN;17;139;537357
2312;PAN;11;201;791798
2312;PAN;10;93;370934
2312;PAN;61;447;1759627
2312;PAN;254;1392;5470361
2312;PAN;50;270;1069325
2312;PAN;54;252;990578
2312;PAN;12;98;375631
2312;PAN;117;662;2615873
2312;PAN;109;1033;4116448
2312;PAN;56;1654;6586855
2312;PAN;74;223;879034
2312;PAN;35;128;507045
2312;PAN;362;1112;4383847
2312;PAN;29;240;961901
2312;PAN;252;4724;18860195
2312;PAN;360;2436;9721853
2312;PAN;217;2591;10326711
2312;PAN;187;479;1898904
2312;PAN;110;347;1359338
2312;PAN;476;2694;10609690
2312;PAN;24636;27655;107697531
2312;PAN;24292;34118;132769839
2312;PAN;339;2025;7977563
2312;PAN;4;24;93070
2312;PAN;41;157;624009
2312;PAN;6979;30713;121335541
2312;PAN;269;1366;5434887
2312;PAN;750;5229;20711880
2312;PAN;29;502;1995943
2312;PAN;167;717;2828621
2312;PAN;68;414;1643014
2312;PAN;363;2742;10901052
2312;PAN;3292;19586;77811002
2312;PAN;234;400;1584767
2312;PAN;40;73;290005
2312;PAN;50;143;571867
2312;PAN;11;398;1611980
2312;PAN;17;1454;5815513
2312;PAN;24;1797;7183763
2312;PAN;13;162;631900
2312;PAN;392;4589;18242066
2312;PAN;6;64;245992
2312;PAN;105;1785;7138983
2312;PAN;7;69;265852
2312;PAN;134;1489;5951510
2312;PAN;196;6334;25245284
2312;PAN;46;1183;4708287
2312;PAN;278;8775;34951879
2312;PAN;6;360;1456279
2312;PAN;187;1870;7478934
2312;PAN;68;1428;5687779
2312;PAN;85;1986;7904214
2312;PAN;718;16600;65978920
2312;PAN;571;14667;58430185
2312;PAN;390;8308;33054415
2312;PAN;42;902;3592801
2312;PAN;20;158;628541
2312;PAN;1103;19766;78781505
2312;PAN;1103;20698;82203943
2312;PAN;70;2031;8122584
2312;PAN;576;2016;7804843
2312;PAN;48;283;1124524
2312;PAN;6;211;836143
2312;PAN;84;1914;7597771
2312;PAN;2410;16688;65865584
2312;PAN;6182;52189;206795932
2312;PAN;30;159;613818
2312;PAN;101;3048;12317101
2312;PAN;108;2232;9028931
2312;PAN;12;48;191160
2312;PAN;366;2840;11490043
2312;PAN;415;18892;75538132
2312;PAN;126;6503;26000831
2312;PAN;56;3279;13065586
2312;PAN;238;1596;6314989
2312;PAN;220;361;1443391
2312;PAN;80;174;694784
2312;PAN;600;138;546033
2312;PAN;128;2281;9083733
2312;PAN;1;6;22949
2312;PAN;8;37;142223
2312;PAN;233;4143;16528227
2312;PAN;2;23;91639
2312;PAN;4;37;147666
2312;PAN;5;38;151544
2312;PAN;66;402;1592240
2312;PAN;16;107;424086
2312;PAN;6;28;110631
2312;PAN;45;280;1108526
2312;PAN;26;154;611161
2312;PAN;17;49;195385
2312;PAN;30;169;654319
2312;PAN;127;435;1721665
2312;PAN;100;743;2898693
2312;PAN;708;2501;9892231
2312;PAN;778;3151;12464355
2312;PAN;71;360;1425146
2312;PAN;331;1049;4150535
2312;PAN;1154;4238;16764710
2312;PAN;264;1485;5877411
2312;PAN;6;36;142681
2312;PAN;2;8;30309
2312;PAN;1715;6732;26637937
2312;PAN;49;192;758313
2312;PAN;114;797;3153775
2312;PAN;199;919;3636856
2312;PAN;15;99;390611
2312;PAN;15;87;345821
2312;PAN;14;65;255251
2312;PAN;6;24;91729
2312;PAN;15;187;739518
2312;PAN;50;330;1305335
2312;PAN;7;82;322674
2312;PAN;16;155;614050
2312;PAN;100;665;2631245
2312;PAN;5;29;116527
2312;PAN;485;4465;17663321
2312;PAN;6;24;91729
2312;PAN;8;4993;19756103
2312;PAN;5232;4116;16394645
2312;PAN;864;778;3097297
2312;PAN;8904;13170;52458086
2312;PAN;20;50;199158
2312;PAN;816;2328;9272773
2312;PAN;13968;7557;30101143
2312;PAN;257;7988;31497121
2312;PAN;15;961;3788266
2312;PAN;15;961;3788266
2312;PAN;15;1013;3995275
2312;PAN;818;641820;2528647159
2312;PRY;22;1025;4124997
2312;PRY;12;357;1434355
2312;PRY;12;379;1526567
2312;PRY;3;70;280695
2312;PRY;50;25;99963
2312;PRY;2;131;523005
2312;PRY;3;196;784508
2312;PRY;1;39;155942
2312;PRY;2;30;120616
2312;PRY;246;8324;33282798
2312;PRY;7;181;722131
2312;PRY;4;251;1010952
2312;PRY;15;478;1922692
2312;PRY;9;146;588394
2312;PRY;6;415;1657782
2312;PRY;3;187;748521
2312;PRY;1;34;136749
2312;PRY;9;429;1715361
2312;PRY;2;107;427041
2312;PRY;9;445;1777738
2312;PRY;7;304;1216347
2312;PRY;3;140;561391
2312;PRY;44;1445;5777047
2312;PRY;19;228;918056
2312;PRY;5;176;702938
2312;PRY;21;677;2711087
2312;PRY;2;182;729328
2312;PRY;11;493;1972065
2312;PRY;2;620;2450668
2312;PRY;0;105;413389
2312;PRY;1;114;451445
2312;PRY;10;63;250012
2312;PRY;1;1;4826
2312;PRY;0;18;69544
2312;PRY;1;38;148385
2312;PRY;1;58;227859
2312;PRY;0;0;1899
2312;PRY;0;207;816889
2312;PRY;800000;3865;15173101
2312;PER;8275;49939;196124736
2312;PER;372;12070;47983635
2312;PER;46;574;2206267
2312;PER;429;8856;34702126
2312;PER;3789;6608;26004695
2312;PER;3799;7236;28869378
2312;PER;2751;17845;71137056
2312;PER;563;2242;8831164
2312;PER;109;1348;5381023
2312;PER;174;1244;4955437
2312;PER;501;3213;12816658
2312;PER;901;7947;31443660
2312;PER;1456;12480;49379573
2312;PER;15820;136165;542782621
2312;PER;1138;10744;42634227
2312;PER;846;9534;38050726
2312;PER;460;7533;30067896
2312;PER;560;14878;58344534
2312;PER;380;5529;21833294
2312;PER;2850;25800;101018094
2312;PER;22000;35354;138426112
2312;PER;965;1834;7416911
2312;PER;107;998;3908813
2312;PER;923;5592;22269346
2312;PER;236;2006;7888776
2312;PER;4647;27607;108818193
2312;PER;980;5615;22402919
2312;PER;818;4442;17722459
2312;PER;7624;25818;102933089
2312;PER;2159;5997;23760211
2312;PER;6542;30092;118968323
2312;PER;8760;20092;79703027
2312;PER;40881;99917;394592910
2312;PER;840;3043;12170265
2312;PER;9187;27141;108051255
2312;PER;51294;172494;681189925
2312;PER;6881;32475;127057872
2312;PER;183;2759;11053985
2312;PER;1543;3836;15154429
2312;PER;7587;30275;119869027
2312;PER;244;2928;11585393
2312;PER;1442;10281;41032073
2312;PER;515;3823;15101346
2312;PER;1531;10506;41841499
2312;PER;913;9087;36037069
2312;PER;3992;24391;97138842
2312;PER;8255;39132;156117127
2312;PER;25467;201601;797268028
2312;PER;12225;75350;297941097
2312;PER;1723;19505;76842822
2312;PER;1468;5430;21357439
2312;PER;14009;17454;68340983
2312;PER;232;1592;6314610
2312;PER;215;7345;28072193
2312;PER;1565;7641;30551215
2312;PER;460;1471;5883648
2312;PER;1323;6723;26881383
2312;PER;308;1075;4299358
2312;PER;225;1067;4194107
2312;PER;3668;30601;120342248
2312;PER;334;4115;16182844
2312;PER;86;281;1108859
2312;PER;6070;20031;78982834
2312;PER;859;2849;11234205
2312;PER;365;4569;18481801
2312;PER;150;1054;4213630
2312;PER;297;2932;11722712
2312;PER;11551;6871;27354747
2312;PER;28000;8680;34225500
2312;PER;88;508;1955009
2312;PER;438;6123;24634155
2312;PER;5;1166;4662702
2312;PER;5;14399;57573946
2312;PER;4;872;3486861
2312;PER;250;4335;16782736
2312;PER;1;392;1569095
2312;PER;50;76;304087
2312;PER;4;1197;4784337
2312;PER;24000;5144;19916597
2312;PER;152;4866;18836617
2312;PER;7462;63179;252404141
2312;PER;1663;13973;55575004
2312;PER;124;1587;6345395
2312;PER;873;5491;21911745
2312;PER;742;5580;22252570
2312;PER;932;6617;26419074
2312;PER;1023;7413;29593254
2312;PER;1204;6159;24515957
2312;PER;83;381;1520609
2312;PER;258;1123;4473516
2312;PER;15;1023;4080193
2312;PER;19;1673;6673360
2312;PER;79;1635;6523792
2312;PER;30500;6512;25979950
2312;PER;13;113;451737
2312;PER;75;599;2388224
2312;PER;14;122;486486
2312;PER;12;276;1102073
2312;PER;15;375;1496919
2312;PER;2;49;195328
2312;PER;12;237;945643
2312;PER;24;368;1466638
2312;PER;3;74;295506
2312;PER;3;47;185514
2312;PER;29;508;2027649
2312;PER;6;118;469889
2312;PER;79;1369;5461534
2312;PER;35;717;2860188
2312;PER;27;483;1926434
2312;PER;55;827;3298640
2312;PER;95;1256;5011194
2312;PER;6;73;289881
2312;PER;10;202;805331
2312;PER;2150;20550;82676966
2312;PER;128900;12998;51607177
2312;PER;381;34316;135778673
2312;PER;416;38460;152178177
2312;PER;5000;2555;10074442
2312;PER;254102;27676;110455084
2312;PER;89650;12484;49513112
2312;PER;336;4872;18861704
2312;PER;350000;9050;35434642
2312;PER;199;8271;32941169
2312;PER;18;117;462992
2312;PER;154;830;3291555
2312;PER;880;3067;12206715
2312;PER;447;2085;8279511
2312;PER;2747;9488;37581887
2312;PER;470;1838;7306016
2312;PER;7;15;60531
2312;PER;3218;10803;42843325
2312;PER;916;4198;16667441
2312;PER;44;151;594957
2312;PER;12925;26978;107023202
2312;PER;450;910;3612432
2312;PER;15;37;146978
2312;PER;3777;6287;24988597
2312;PER;1065;3440;13647128
2312;PER;12618;29111;115538333
2312;PER;1365;6274;24889102
2312;PER;1869;34770;137062847
2312;PER;13;156;616740
2312;PER;2541;7222;28704629
2312;PER;64;499;1984215
2312;PER;18;468;1851051
2312;PER;128;1170;4647943
2312;PER;14;142;567802
2312;PER;1137;7714;30573822
2312;PER;25;600;2373067
2312;PER;354;2998;11870948
2312;PER;46;352;1400156
2312;PER;50;178;702169
2312;PER;1481;11878;47214439
2312;PER;489;2670;10607895
2312;PER;276;1931;7656608
2312;PER;180;1076;4258833
2312;PER;2;12;46842
2312;PER;657;4528;17954876
2312;PER;1256;4573;18202956
2312;PER;25;163;643488
2312;PER;85;478;1889382
2312;PER;145;707;2793121
2312;PER;417;3270;12938631
2312;PER;3112;12533;50003863
2312;PER;745;8927;34260752
2312;PER;1099;7464;28988387
2312;PER;8;149;590823
2312;PER;120;532;2032222
2312;PER;3;8571;33183824
2312;PER;250000;10300;41184653
2312;PER;12760;10208;40816790
2312;PER;100;10;39985
2312;PER;3212;24515;97028981
2312;PER;304;41097;162045758
2312;PER;37;240;956388
2312;PER;261;790;3129310
2312;PER;251;1037;4109079
2312;PER;2;6;22428
2312;PER;1011;3056;12148182
2312;PER;162;345;1372011
2312;PER;900;2846;11289476
2312;PER;123;589;2352712
2312;PER;82;273;1081876
2312;PER;3362;7991;31805813
2312;PER;1;6;22672
2312;PER;369;762;3032142
2312;PER;140;459;1826112
2312;PER;220;2121;8460399
2312;PER;3089;7174;28472107
2312;PER;36;647;2582356
2312;PER;5;99;392971
2312;PER;96;372;1481131
2312;PER;277;709;2811086
2312;PER;793;1581;6299287
2312;PER;14;111;445114
2312;PER;77;495;1953303
2312;PER;5;42;164733
2312;PER;275;1698;6713308
2312;PER;52;866;3454426
2312;PER;99;792;3167620
2312;PER;554;4534;18097802
2312;PER;254;1800;7149989
2312;PER;258;2478;9893028
2312;PER;215;1094;4346708
2312;PER;126;1174;4678610
2312;PER;1229;13969;55699388
2312;PER;60;770;3073549
2312;PER;75;1062;4239196
2312;PER;87;352;1393259
2312;PER;539;1523;6055875
2312;PER;152;487;1939339
2312;PER;1800;30750;123713708
2312;PER;80;3003;11758819
2312;PER;25200;10368;41290560
2312;PER;10000;3100;12345750
2312;PER;5;35;141587
2312;PER;275;893;3563859
2312;PER;20;77;307126
2312;PER;2280;8024;31893020
2312;PER;164;671;2646430
2312;PER;681;2171;8627549
2312;PER;164;753;2977168
2312;PER;7;21;85528
2312;PER;2681;5141;20363235
2312;PER;86;147;581082
2312;PER;894;991;3901556
2312;PER;286;1002;3984611
2312;PER;44;174;686119
2312;PER;3241;7662;30356660
2312;PER;204;904;3580612
2312;PER;95;408;1631152
2312;PER;826;2076;8195806
2312;PER;2;16;65935
2312;PER;14;134;534838
2312;PER;56;297;1168925
2312;PER;1;6;25031
2312;PER;19;143;565386
2312;PER;65;220;864029
2312;PER;549;8616;34039489
2312;PER;291;1920;7566540
2312;PER;9;66;262502
2312;PER;98;594;2350974
2312;PER;16;103;406271
2312;PER;113;689;2709192
2312;PER;407;2488;9779457
2312;PER;94;560;2202447
2312;PER;318;6341;25079163
2312;PER;527;922;3631807
2312;PER;39;140;558752
2312;PER;38;124;487188
2312;PER;11;990;3942675
2312;PER;448;3711;14679796
2312;PER;71;2338;9312605
2312;PER;71;2820;11232483
2312;PER;1;49;195174
2312;PER;1;68;270854
2312;PER;4;196;780697
2312;PER;6;269;1071467
2312;PER;1;56;223056
2312;PER;8;384;1529530
2312;PER;1510;22667;91193779
2312;PER;300;2971;11952273
2312;PER;408;316893;1250722891
2312;PRI;756;409;1616732
2312;PRI;90;41;163810
2312;PRI;1;944;3760094
2312;PRI;16;13200;52191465
2312;PRI;658;8921;35669188
2312;PRI;202;2727;10789188
2312;PRI;166;1868;7471415
2312;PRI;1183;16356;65414397
2312;PRI;215;3571;14127041
2312;PRI;1892;26809;107857633
2312;PRI;2142;966;3834199
2312;PRI;1395;1123;4442254
2312;PRI;300;54;213665
2312;PRI;49;600;2374056
2312;PRI;5200;2247;8863121
2312;PRI;420;185;729067
2312;PRI;22;315;1241910
2312;PRI;38;317;1246546
2312;PRI;18;75;293894
2312;PRI;4974;36143;142263482
2312;PRI;88;690;2721012
2312;PRI;198;1593;6273438
2312;PRI;47145;6735;26420519
2312;PRI;180;41;162967
2312;PRI;400;44;173493
2312;PRI;2730;1177;4695573
2312;PRI;11810;3366;13271134
2312;PRI;49;284;1132320
2312;PRI;1225;1971;7752118
2312;PRI;59;395;1554161
2312;PRI;330;696;2739860
2312;PRI;7375;17637;69449620
2312;PRI;12;107;421826
2312;PRI;1554;10019;39445221
2312;PRI;3685;27162;106897043
2312;PRI;38;382;1502486
2312;PRI;375;403;1582867
2312;PRI;26;97;380648
2312;PRI;9175;19447;76344842
2312;PRI;876;5364;21058223
2312;PRI;74;328;1289027
2312;PRI;81;58384;226031163
2312;PRI;2511;22624;88583119
2312;QAT;445;7841;30145963
2312;QAT;85;1820;6996247
2312;QAT;40;148;570570
2312;QAT;1;248;990591
2312;QAT;3;917;3665354
2312;QAT;2;669;2674723
2312;QAT;3;1136;4540428
2312;QAT;1;330;1320868
2312;QAT;1;215;858560
