DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
2311;ECU;28;126;509608
2311;ECU;5;52;210315
2311;ECU;2442;36152;146217813
2311;ECU;70;9680;39469619
2311;ECU;200;36020;143715838
2311;ECU;108;1195;4823231
2311;ECU;38368;12227;49362884
2311;ECU;455;11404;46234575
2311;ECU;380;7940;32150174
2311;ECU;283;3917;15860319
2311;ECU;34450;52709;212794229
2311;ECU;112226;78434;322698905
2311;ECU;4000;13060;51764224
2311;ECU;3000;5100;20214207
2311;ECU;800;240;961214
2311;ECU;300;120;480607
2311;ECU;100;376;1505903
2311;ECU;100;1955;7737440
2311;ECU;500;6540;26403223
2311;ECU;24;419;1693841
2311;ECU;1196;18560;76404199
2311;ECU;150;3150;12967259
2311;ECU;781;35060;142236357
2311;ECU;816;6506;26623799
2311;ECU;6921;3016;12341567
2311;ECU;102;11852;48803099
2311;ECU;3419;2573;10529565
2311;ECU;100;470;1923395
2311;ECU;11;1163;4701905
2311;ECU;153;4131;16843905
2311;ECU;3686;29304;116487985
2311;ECU;2;203;826372
2311;ECU;10;376;1500199
2311;ECU;100;27;109196
2311;ECU;12;162;646362
2311;ECU;1700;5;21097
2311;ECU;127;3027;12460918
2311;ECU;5;148;588509
2311;ECU;17;550;2194440
2311;ECU;10;219;873985
2311;ECU;47;550;2193243
2311;ECU;5;48;189520
2311;ECU;3;49;194627
2311;ECU;11;124;495544
2311;ECU;73;649;2587843
2311;ECU;17;558;2226558
2311;ECU;6;182;724165
2311;ECU;4;130;518367
2311;ECU;17;573;2287843
2311;ECU;20;401;1597951
2311;ECU;8;160;638382
2311;ECU;10;331;1320654
2311;ECU;23;505;2016570
2311;ECU;30;458;1826572
2311;ECU;6;117;466817
2311;ECU;2;29;115707
2311;ECU;14;212;845857
2311;ECU;6;162;646362
2311;ECU;39;445;1775102
2311;ECU;12;182;736910
2311;ECU;85;266;1082435
2311;ECU;424;10630;42412531
2311;ECU;96;391;1575332
2311;ECU;1;5;21379
2311;ECU;4;160;650120
2311;ECU;6394;51044;205197413
2311;ECU;55;598;2413965
2311;ECU;22171;96888;388028711
2311;ECU;403;2342;9308548
2311;ECU;234;1097;4363156
2311;ECU;2000;612;2467090
2311;ECU;264;142;571311
2311;ECU;400;1136;4582431
2311;ECU;621;3793;15300479
2311;ECU;4252;1995;8087642
2311;ECU;22665;21578;87141917
2311;ECU;64;501;2022119
2311;ECU;2794;4510;18243916
2311;ECU;123196;128650;523767629
2311;ECU;30;301;1216589
2311;ECU;92;938;3795461
2311;ECU;989;54979;220758170
2311;ECU;92;2113;8526288
2311;ECU;3012;1416;5725570
2311;ECU;73728;2152;8806408
2311;ECU;75000;49410;196684905
2311;ECU;26518;67053;266136467
2311;ECU;2983;11092;44153671
2311;ECU;23716;25627;104492229
2311;ECU;4917;27063;110750890
2311;ECU;756;5524;22606031
2311;ECU;1197;6558;26837500
2311;ECU;524;3438;14069431
2311;ECU;72;418;1708957
2311;ECU;77;768;3142909
2311;ECU;2310000;37237;148020029
2311;ECU;11160;2009;8124612
2311;ECU;209167;213160;873004893
2311;ECU;10457;8704;35619968
2311;ECU;950;11400;46350006
2311;ECU;961;14040;57084545
2311;ECU;911;13310;54114486
2311;ECU;28154;47358;188514978
2311;ECU;768;1397;5560200
2311;ECU;3553;13498;53877688
2311;ECU;36;5379;21412024
2311;ECU;33;1094;4354853
2311;ECU;127114;39441;160156975
2311;ECU;8261;22816;93370929
2311;ECU;32000;10400;42284216
2311;ECU;337;10426;42574295
2311;ECU;1547;74294;305839090
2311;ECU;1;5;20223
2311;ECU;2;5;20223
2311;ECU;4;10;40445
2311;ECU;6;15;59454
2311;ECU;1;5;19818
2311;ECU;6;9;36335
2311;ECU;1026;4663;19083926
2311;PER;68;14090;56087640
2311;PER;10636;43356;175938983
2311;PER;912;5679;22928413
2311;PER;11296;29731;121635578
2311;PER;4933;15919;64852893
2311;PER;2916;7584;31035085
2311;PER;1288;7737;31245624
2311;PER;989;2573;10529279
2311;PER;1992;12401;50066970
2311;PER;5112;16832;68076222
2311;PER;509;1675;6774473
2311;PER;1291;3871;15706252
2311;PER;98;323;1307995
2311;PER;23520;55687;228165763
2311;PER;6436;17817;72514875
2311;PER;5015;14710;59737994
2311;PER;1127;3214;13064390
2311;PER;1768;5820;23537794
2311;PER;469;3578;14444662
2311;PER;35129;28991;117406922
2311;PER;7158;75970;307074503
2311;PER;144;1386;5594415
2311;PER;384;1783;7197422
2311;PER;1;4451;17969815
2311;PER;6;87659;353897734
2311;PER;11199;13651;55212010
2311;PER;10022;55769;225557469
2311;PER;202;3839;15194789
2311;PER;2;4739;18756347
2311;PER;5;122261;483882303
2311;PER;3315;33369;137405059
2311;PER;243;2443;10058124
2311;PER;108;1083;4459192
2311;PER;128;1292;5322058
2311;PER;217;2188;9008273
2311;PER;895;9003;37071084
2311;PER;88;889;3662662
2311;PER;170;1713;7053431
2311;PER;240;2420;9964405
2311;PER;34;342;1408051
2311;PER;11000;40832;167098019
2311;PER;10000;14988;59605952
2311;PER;4750;3817;15178008
2311;PER;787;3134;12462780
2311;PER;4000;7757;30847632
2311;PER;100;414;1646849
2311;PER;37;396;1575425
2311;PER;27050;21099;86855932
2311;PER;1083;18841;76066594
2311;PER;18;955;3854507
2311;PER;212;9849;39762486
2311;PER;170;6218;25104297
2311;PER;3601;46554;187946051
2311;PER;332;4297;17349299
2311;PER;12248;158360;639329005
2311;PER;718;9289;37501902
2311;PER;79;1022;4126937
2311;PER;718;9285;37485995
2311;PER;56;721;2908997
2311;PER;147;2438;9843679
2311;PER;103990;18804;75917137
2311;PER;27456;1704;6877636
2311;PER;53197;13735;55452218
2311;PER;83600;4853;19590545
2311;PER;254249;40534;163641804
2311;PER;4034;351;1417982
2311;PER;1;261;1051728
2311;PER;1163;15033;60690270
2311;PER;823;8008;32329898
2311;PER;7300;2046;8258355
2311;PER;897;10128;41704126
2311;PER;201;3232;13308562
2311;PER;99;510;2101597
2311;PER;371;2380;9800273
2311;PER;59;295;1212789
2311;PER;2446;9985;41116117
2311;PER;123;496;2044278
2311;PER;1006;3128;12879209
2311;PER;462;1926;7930421
2311;PER;2076;6138;25273639
2311;PER;1057;2517;10364564
2311;PER;2117;5823;23975696
2311;PER;28;84;347823
2311;PER;99;211;869002
2311;PER;12621;26555;109344265
2311;PER;2438;8345;34363031
2311;PER;3713;6335;26085322
2311;PER;5;52;214944
2311;PER;50;484;1993548
2311;PER;27;99;407859
2311;PER;363;1784;7345171
2311;PER;222;2071;8526954
2311;PER;108;467;1921447
2311;PER;92;427;1758468
2311;PER;548;2153;8864359
2311;PER;51;187;770424
2311;PER;125;376;1548877
2311;PER;1620;7532;31012739
2311;PER;1917;22997;92995181
2311;PER;998;11687;47825096
2311;PER;26;3733;15127571
2311;PER;8000;11855;47995918
2311;PER;16959;26899;110079094
2311;PER;1900;3371;13882612
2311;PER;270;1683;6885918
2311;PER;283;2151;8531162
2311;PER;82;465;1851269
2311;PER;154;1086;4355631
2311;PER;122;318;1292998
2311;PER;1295;7998;32249589
2311;PER;161;1067;4281669
2311;PER;2687;11414;45935974
2311;PER;535;2189;8815693
2311;PER;7899;19080;77305417
2311;PER;1793;7471;30209314
2311;PER;5796;12479;50044829
2311;PER;987;3988;15982508
2311;PER;239;212;866428
2311;PER;4639;10908;43732889
2311;PER;1693;4829;19275311
2311;PER;742;2714;10969308
2311;PER;22102;51074;207458944
2311;PER;3902;15924;64140350
2311;PER;4;30;121580
2311;PER;6888;13424;54349318
2311;PER;98;47;189703
2311;PER;174;931;3691986
2311;PER;65;720;2853572
2311;PER;10;73;290490
2311;PER;444;4552;18472044
2311;PER;9;91;361517
2311;PER;179;749;2997823
2311;PER;1259;6494;26064146
2311;PER;3440;13458;54553202
2311;PER;80;606;2402082
2311;PER;1;3;11698
2311;PER;1598;12716;51061662
2311;PER;119;655;2596059
2311;PER;68;234;943594
2311;PER;406;2845;11471714
2311;PER;306;1603;6417954
2311;PER;2115;7527;30332795
2311;PER;477;1041;4286248
2311;PER;229;1008;3994724
2311;PER;261;1791;7181228
2311;PER;34;202;808891
2311;PER;297;454;1858000
2311;PER;1743;5427;21777495
2311;PER;816;3106;12486749
2311;PER;2300;18571;74861834
2311;PER;46;794;3269338
2311;PER;617;6739;27701235
2311;PER;1277;20784;85559742
2311;PER;30;4310;17158161
2311;PER;176;15637;62245219
2311;PER;15000;37620;154866116
2311;BOL;2;2041;8091034
2311;BRA;5;5817;23482437
2311;CHL;4;4096;16233871
2311;ABW;300;2335;9304291
2311;ABW;3168;303;1205641
2311;ABW;150;147;583800
2311;ABW;1106;1441;5739116
2311;ABW;150;116;461885
2311;ABW;128;102;407944
2311;ABW;100;63;250949
2311;ABW;2072;1493;5947192
2311;ABW;160;208;828527
2311;ABW;264;301;1197576
2311;ABW;1026;556;2211123
2311;ABW;252;498;2002535
2311;ABW;42;41;163984
2311;ABW;210;317;1270892
2311;ABW;84;94;375260
2311;ABW;4326;5466;21918080
2311;ABW;4000;4457;17876641
2311;ABW;2860;1204;4830097
2311;ABW;35;79;316797
2311;ABW;270;528;2115743
2311;ABW;126;182;728430
2311;ABW;84;157;626232
2311;ABW;50;118;478083
2311;ABW;60;153;608458
2311;ABW;100;59;236999
2311;ABW;130;322;1284745
2311;ABW;50;76;302833
2311;ABW;1875;2895;11512952
2311;ABW;360;1002;3998269
2311;ABW;137;1649;6579329
2311;ABW;58;432;1723632
2311;ABW;96;284;1132131
2311;ABW;10;103;410959
2311;ABW;26;760;3022796
2311;ABW;4627;8626;34382843
2311;ABW;300;748;2974449
2311;ABW;74;228;909495
2311;ABW;3;30;119305
2311;ABW;8;786;3124206
2311;ABW;1;17;69025
2311;ABW;1;27;108326
2311;ABW;4;174;691175
2311;ABW;2;111;439839
2311;ABW;1;180;716229
2311;ABW;5;225;894789
2311;ABW;180;1413;5735774
2311;ABW;150;149;604962
2311;ABW;966;1139;4622481
2311;ABW;50;37;151444
2311;ABW;64;55;222496
2311;ABW;50;28;111654
2311;ABW;1820;1430;5806015
2311;ABW;80;163;661804
2311;ABW;160;220;893233
2311;ABW;776;488;1979323
2311;ABW;50;742;3012631
2311;ABW;19;244;990677
2311;ABW;4;38;154692
2311;ABW;5;28;112872
2311;ABW;291;516;2095037
2311;ABW;79;204;828271
2311;ABW;29;167;678045
2311;ABW;5;68;275684
2311;ABW;8;495;2009774
2311;CUW;5;69;275831
2311;CUW;6;119;473036
2311;CUW;9;179;712932
2311;CUW;121;464;1845595
2311;CUW;1235;500;1987545
2311;VEN;3360;4912;19467391
2311;VEN;108160;163740;651976063
2311;VEN;2240;5787;22937933
2311;VEN;26020;75045;297447300
2311;VEN;1000;5925;23484152
2311;VEN;2291;33909;134202836
2311;VEN;360400;42770;173064457
2311;VEN;132490;23884;95991675
2311;VEN;2561;75041;308187927
2311;VEN;2315;23569;93688340
2311;VEN;28000;68208;276934711
2311;VEN;2757;23298;94474072
2311;VEN;5874;37807;152909859
2311;VEN;3220;14079;56940674
2311;VEN;2114;14391;58203654
2311;VEN;9087;10182;40492185
2311;VEN;6520;8649;35089123
2311;VEN;5000;5961;24539775
2311;VEN;861700;129673;522596538
2311;VEN;8;20115;82316727
2311;VEN;2280;10374;41957747
2311;VEN;1066;5478;22258484
2311;VEN;5;1330;5476719
2311;VEN;34852;56415;229703800
2311;VEN;1015;10748;42743156
2311;VEN;1080;14130;57447742
2311;VEN;540;1993;8104990
2311;VEN;798;15364;61534863
2311;VEN;14679;43458;178839263
2311;VEN;2061;7304;29048430
2311;VEN;1096;2692;10698955
2311;VEN;16;132;526302
2311;VEN;6015;12069;48336028
2311;VEN;25723;120791;481348162
2311;VEN;9700;2495;10270233
2311;VEN;20800;30687;125581822
2311;VEN;15500;88789;359107594
2311;VEN;15854;188317;749526673
2311;VEN;433;1694;6969207
2311;VEN;109976;7555;30915875
2311;VEN;41126;7866;31282539
2311;VEN;39335;46591;189016283
2311;VEN;58487;57041;231412280
2311;VEN;25200;504;2046316
2311;VEN;25;12150;48297344
2311;VEN;1266;4644;18460318
2311;VEN;546;1994;7925137
2311;VEN;9000;900;3654135
2311;VEN;12453;16440;65162280
2311;VEN;9128;13807;54724615
2311;VEN;3482;5416;21681425
2311;VEN;0;3888;15996360
2311;VEN;8000;12250;48553733
2311;VEN;1035;8376;34007816
2311;VEN;504;6764;27461393
2311;VEN;75;542;2199789
2311;VEN;72;400;1624060
2311;VEN;825;4703;19092855
2311;VEN;9000;5400;21924810
2311;VEN;928;1141;4522275
2311;VEN;39;480;1948872
2311;VEN;250;450;1825623
2311;VEN;407;3649;14802151
2311;VEN;579;25214;100225932
2311;VEN;249;1210;4811449
2311;VEN;12230;25912;103000664
2311;VEN;1;1;3975
2311;VEN;17;17;67219
2311;VEN;47;47;187823
2311;VEN;88;88;350086
2311;VEN;41;41;161548
2311;VEN;178;178;708600
2311;VEN;66;66;262952
2311;VEN;17;17;67219
2311;VEN;500;2150;8766496
2311;VEN;200;642;2617716
2311;VEN;0;2592;10303433
2311;VEN;0;13;52431
2311;VEN;19;19;76878
2311;VEN;3000;1986;8097796
2311;VEN;4977;21247;86633775
2311;VEN;100;35;138095
2311;VEN;16;31;123358
2311;VEN;10;22;88979
2311;VEN;7;24;95402
2311;VEN;4000;19380;77145385
2311;VEN;1508;19503;78672956
2311;VEN;25000;33250;136069973
2311;VEN;270000;60156;243755835
2311;VEN;17;39641;162225445
2311;VEN;2120;19396;79843980
2311;VEN;460;1653;6804970
2311;VEN;4032;33088;131587193
2311;VEN;13014;61919;246240803
2311;VEN;5140;27018;110260771
2311;VEN;12016;22850;93508922
2311;VEN;7349;26044;103572304
2311;VEN;142;1312;5214324
2311;VEN;4579;11836;48260580
2311;VEN;2224;17756;70610822
2311;VEN;29785;35028;142754852
2311;VEN;16000;22332;91933376
2311;VEN;68600;101668;408622551
2311;VEN;3000;13177;52401150
2311;VEN;1091;3732;14836864
2311;VEN;3975;13814;56324941
2311;VEN;1695;5155;20491390
2311;VEN;123;889;3533656
2311;VEN;2060;20285;80633071
2311;VEN;50;273;1117206
2311;VEN;50;615;2516783
2311;VEN;1234;4589;18779539
2311;VEN;14175;99435;406922798
2311;VEN;40;240;980522
2311;VEN;282;2684;10982259
2311;VEN;1;22;89990
2311;VEN;81;4532;18545621
2311;VEN;21;756;3091837
2311;VEN;2;2;8235
2311;VEN;24;12;49413
2311;VEN;11;21;83795
2311;VEN;2;2;8235
2311;VEN;5;5;20589
2311;VEN;36;33;132598
2311;VEN;255;464;1909031
2311;VEN;229383;318216;1288898995
2311;VEN;12754;22800;90632052
2311;VEN;8000;10754;44007321
2311;VEN;104825;18579;74720892
2311;VEN;35000;6650;26532769
2311;VEN;34000;10880;43575053
2311;VEN;35;39261;156133522
2311;VEN;20000;14518;58897438
2311;VEN;8000;6269;25656167
2311;VEN;96560;121928;496408514
2311;VEN;26600;43150;175439001
2311;VEN;4416;4003;16189082
2311;VEN;9000;24505;100283733
2311;VEN;152;396;1602799
2311;VEN;200;800;3248120
2311;VEN;225;900;3654135
2311;VEN;1000;8854;36232139
2311;VEN;91276;274643;1122327622
2311;VEN;10;222;901353
2311;VEN;37285;26983;109498485
2311;VEN;220;4239;17098760
2311;VEN;50;88;355263
2311;VEN;1440;46080;187091712
2311;VEN;736;14340;58222551
2311;VEN;311;2301;9342405
2311;VEN;1531;2517;10300640
2311;VEN;1578;8172;33050118
2311;VEN;59619;115599;466366447
2311;VEN;500;4288;17342495
2311;VEN;901;3088;12490418
2311;VEN;27919;46211;186901944
2311;VEN;40;293200;1172911416
2311;VEN;1125;2000;7915540
2311;VEN;205807;353030;1400963823
2311;VEN;22500;20700;83500281
2311;VEN;30720;20301;83077573
2311;VEN;29800;45771;182022472
2311;VEN;354;3021;12363584
2311;VEN;19124;40371;165211250
2311;VEN;968;2078;8504680
2311;VEN;725;1556;6365865
2311;VEN;83;178;728107
2311;VEN;80;172;703881
2311;VEN;59691;116050;461412647
2311;VEN;60034;88096;361653944
2311;VEN;1000;4256;17415320
2311;VEN;79;2;8594
2311;VEN;92819;144684;575385119
2311;VEN;32310;39480;159257222
2311;VEN;280726;343505;1399074544
2311;VEN;32164;37886;153455274
2311;VEN;8325;328182;1319175530
2311;VEN;22500;20700;85165803
2311;VEN;330000;51680;208263372
2311;VEN;34000;5599;22339793
2311;VEN;7;11145;44636834
2311;VEN;40;78309;313632083
2311;VEN;90000;78040;321346088
2311;VEN;20085;123769;506502159
2311;VEN;118460;93715;383972593
2311;VEN;59072;60986;242877676
2311;VEN;87750;100144;407611696
2311;VEN;10068;8773;35901766
2311;VEN;63035;57849;229288601
2311;VEN;19550;17035;69714192
2311;VEN;56828;59250;237391025
2311;VEN;1137;5165;20688057
2311;VEN;336;1389;5563629
2311;VEN;1205;5692;22795760
2311;VEN;27384;33062;136140181
2311;VEN;15842;24000;97130640
2311;VEN;7200;13724;56494682
2311;VEN;3360;6121;25199294
2311;VEN;10392;13286;54692768
2311;VEN;4320;16104;65132223
2311;VEN;8960;29254;118319066
2311;VEN;57768;103038;409586516
2311;VEN;32040;29387;116479176
2311;VEN;23;400;1597146
2311;VEN;3433;85349;345417803
2311;VEN;277;19703;79738751
2311;VEN;28215;115331;466456372
2311;VEN;527240;40798;165006706
2311;VEN;2700;2578;10465808
2311;VEN;21;81;320551
2311;VEN;337;1260;5010124
2311;VEN;26846;46711;185679674
2311;VEN;427;997;3963284
2311;VEN;47423;78817;313304828
2311;VEN;13019;18725;74434117
2311;VEN;453;1362;5412522
2311;VEN;2937;7995;31782315
2311;VEN;2353;6072;24136389
2311;VEN;31;55;216881
2311;VEN;1617;4680;18602070
2311;VEN;4003;5863;23305992
2311;VEN;5;8;32794
2311;VEN;473;444;1766132
2311;VEN;6290;27203;108134811
2311;VEN;4398;22491;89403312
2311;VEN;4446;19798;78698514
2311;VEN;23160;73486;298777018
2311;VEN;1836;21372;86773526
2311;VEN;14372;98608;400365058
2311;VEN;5850;8781;35651934
2311;VEN;205;288;1170135
2311;VEN;134127;1178621;4781595897
2311;VEN;38292;214898;871829266
2311;VEN;1134;3333;13639900
2311;VEN;16;35747;144581081
2311;VEN;14;31123;125875546
2311;VEN;0;571;2304105
2311;VEN;15;150;597456
2311;VEN;1100;13420;53345708
2311;VEN;25;620;2464556
2311;VEN;5;29;117032
2311;VEN;50;1375;5465749
2311;VEN;340;4182;16623826
2311;VEN;5;215;854644
2311;VEN;95;1434;5709276
2311;VEN;10;90;359348
2311;VEN;601;2624;10430998
2311;VEN;5;34;134945
2311;VEN;75;510;2030142
2311;VEN;200;2940;11686765
2311;VEN;11;504;2010905
2311;VEN;100;770;3060819
2311;VEN;150;2835;11269380
2311;VEN;5;232;922520
2311;VEN;34;2556;10199316
2311;VEN;31;436;1737996
2311;VEN;1788;24063;96006728
2311;VEN;7979;96546;385207601
2311;VEN;13390;71360;285800281
2311;VEN;6;1910;7711033
2311;VEN;44;1054;4196582
2311;VEN;70;2683;10679978
2311;VEN;725;10057;40033757
2311;VEN;92;4413;17542986
2311;VEN;8;298;1186916
2311;VEN;9230;13493;55218709
2311;VEN;5835;9988;40874110
2311;VEN;29940;43337;173568086
2311;VEN;34;191;763925
2311;VEN;2000;6591;26972670
2311;VEN;19000;3990;15814644
2311;VEN;34;171;684945
2311;VEN;2000;17596;70043869
2311;VEN;2340;2533;10423142
2311;VEN;105600;164554;677584828
2311;VEN;10;1051;4302185
2311;VEN;921;8848;35069667
2311;VEN;213;10770;42687649
2311;VEN;1730;35525;145378509
2311;VEN;805;128;507337
2311;VEN;96;140;554900
2311;VEN;856;4234;17134250
2311;VEN;14100;6454;25689532
2311;VEN;52040;1328;5327428
2311;VEN;37520;6116;24311650
2311;VEN;150;197;788997
2311;VEN;240;158;629654
2311;VEN;10234;537;2135418
2311;VEN;13440;2586;10582479
2311;VEN;5806;5225;21383161
2311;VEN;72;163;657655
2311;VEN;7;180;713443
2311;VEN;7492;12939;52366406
2311;VEN;229;1295;5242626
2311;VEN;87;395;1598608
2311;VEN;197;637;2576795
2311;VEN;2499;17345;70198904
2311;VEN;28;106;422314
2311;VEN;2481;4838;19231287
2311;VEN;322;2486;9881438
2311;VEN;576;3174;12615982
2311;VEN;361;2039;8104533
2311;VEN;5786;9913;39404352
2311;VEN;11670;10585;42074499
2311;VEN;772;4109;16334758
2311;VEN;7773;18607;73964698
2311;VEN;4008;5972;23738919
2311;VEN;106;843;3351239
2311;VEN;47;286;1136081
2311;VEN;144;793;3153995
2311;VEN;1432;8557;34271058
2311;VEN;793;886;3520340
2311;VEN;1500156;315433;1263848086
2311;VEN;2748;18184;72829733
2311;VEN;9173;31305;128868286
2311;VEN;45302;21646;87813391
2311;VEN;211;5019;19891176
2311;VEN;4935;7426;30191540
2311;VEN;5000;32150;131568410
2311;VEN;364;1388;5715062
2311;VEN;21;1865;7392058
2311;VEN;3;47;186288
2311;VEN;59;78560;311378059
2311;VEN;336;2060;8249142
2311;VEN;8;7380;29251147
2311;VEN;22;598;2370215
2311;VEN;8;27100;107412747
2311;VEN;27;459;1819279
2311;VEN;91;2646;10487606
2311;VEN;22;43070;170710960
2311;VEN;200;258;1033305
2311;VEN;100;104;416526
2311;VEN;2;52348;214225291
2311;VEN;120;139;557504
2311;VEN;22166;16357;65511728
2311;VEN;1093;13675;54201820
2311;VEN;1;38;151872
2311;VEN;3746;15976;63986120
2311;VEN;5296;9828;39361049
2311;VEN;1400;18822;75381237
2311;VEN;360;2376;9516623
2311;VEN;710;5569;22303378
2311;VEN;6710;22491;90078806
2311;VEN;42;947;3792471
2311;VEN;90;1687;6756937
2311;VEN;58;322;1290831
2311;VEN;110;686;2746670
2311;VEN;90;1207;4832505
2311;VEN;4;808;3202565
2311;VEN;180;527;2112269
2311;VEN;3750;8363;34405750
2311;VEN;31942;57692;229330018
2311;VEN;2700;46440;190047805
2311;VEN;14400;20515;81663445
2311;VEN;40000;58437;232618413
2311;VEN;5100;51090;203085361
2311;VEN;42720;7552;30906299
2311;VEN;1168;1238;5066468
2311;VEN;580;655;2656484
2311;VEN;7;111664;456965937
2311;VEN;720;13586;55119210
2311;VEN;2009;8444;34255138
2311;VEN;18;30;119730
2311;VEN;8;13;50245
2311;VEN;4;5;18285
2311;VEN;6;12;47304
2311;VEN;2;4;17093
2311;VEN;2392;9240;38016040
2311;VEN;22582;74032;304588294
2311;VEN;15000;39735;162017078
2311;VEN;14770;24607;100332832
2311;VEN;1469;22134;89360132
2311;VEN;850;11801;47642072
2311;VEN;13064;26795;108177636
2311;VEN;9036;30328;122438283
2311;VEN;304;939;3789912
2311;VEN;9072;13682;56336696
2311;VEN;6000;43482;174148860
2311;VEN;10265;116899;471942828
2311;VEN;10000;28400;114937924
2311;VEN;343200;530312;2172089091
2311;VEN;23040;15627;63535612
2311;VEN;1200;1440;5854738
2311;VEN;29760;9264;37665479
2311;VEN;998;15946;64834714
2311;VEN;33705;27301;112387229
2311;VEN;17040;3919;15934644
2311;VEN;1754;84757;336917101
2311;VEN;1320;4726;19213297
2311;VEN;10409;46233;184463866
2311;VEN;4240;22625;90272059
2311;VEN;3;9;36698
2311;VEN;3;10;38959
2311;VEN;112605;110225;446934971
2311;VEN;34;48125;194640709
